BJD-2454833.0,raw,ost_decorr,ost_tfa,err
2119.86329168,12.91603,12.91233,12.912389,0.00105
2119.88372333,12.91784,12.91287,12.911858,0.00114
2119.90415487,12.91848,12.913,12.912405,0.00112
2119.92458651,12.91816,12.91279,12.912362,0.00115
2119.94501816,12.91656,12.9122,12.912479,0.00113
2119.9654498,12.91664,12.9133,12.91261,0.00116
2119.98588155,12.91472,12.91318,12.912788,0.0012
2120.00631309,12.91264,12.91281,12.912773,0.00122
2120.02674484,12.9128,12.91318,12.913344,0.00115
2120.04717648,12.91256,12.91329,12.912882,0.00087
2120.06760803,12.91084,12.91258,12.912622,0.00089
2120.08803977,12.91396,12.91394,12.913151,0.00096
2120.10847142,12.91614,12.91434,12.913476,0.00103
2120.12890296,12.91678,12.91377,12.913319,0.00104
2120.14933471,12.91738,12.91291,12.91318,0.00103
2120.16976635,12.91903,12.91386,12.91314,0.00113
2120.1901981,12.91921,12.91378,12.913013,0.00113
2120.21062964,12.91878,12.91331,12.912139,0.00117
2120.23106129,12.91649,12.91238,12.911987,0.00112
2120.25149303,12.9142,12.91192,12.912149,0.00114
2120.27192458,12.91308,12.91221,12.912738,0.00117
2120.29235623,12.91663,12.9124,12.912098,0.00103
2120.31278797,12.91494,12.91267,12.912717,0.00099
2120.33321952,12.91756,12.91373,12.913238,0.00109
2120.35365117,12.9184,12.91349,12.913523,0.00109
2120.37408291,12.91902,12.91365,12.913722,0.00115
2120.39451446,12.91813,12.913,12.913295,0.00111
2120.41494621,12.91716,12.91244,12.913366,0.00119
2120.43537785,12.91571,12.91263,12.913116,0.00113
2120.4558095,12.91366,12.91129,12.912847,0.00109
2120.47624115,12.91422,12.91337,12.91241,0.00127
2120.4966728,12.91145,12.91217,12.911984,0.0012
2120.51710444,12.91072,12.91212,12.911697,0.00117
2120.53753609,12.91778,12.91245,12.912072,0.00111
2120.55796774,12.9163,12.91141,12.911902,0.00112
2120.57839949,12.91452,12.91092,12.911397,0.00111
2120.59883104,12.91416,12.91198,12.911799,0.00118
2120.61926268,12.91313,12.91186,12.911842,0.00119
2120.63969443,12.91197,12.91206,12.91227,0.00118
2120.66012598,12.9108,12.91219,12.91236,0.00115
2120.68055763,12.91012,12.91233,12.912363,0.00106
2120.70098938,12.91045,12.91308,12.912928,0.00095
2120.72142093,12.90986,12.91227,12.912745,0.00085
2120.74185258,12.91103,12.91234,12.912244,0.00085
2120.76228432,12.9108,12.91132,12.912281,0.0009
2120.78271587,12.9159,12.91289,12.912624,0.00112
2120.80314762,12.91513,12.91222,12.91226,0.00115
2120.82357927,12.91417,12.91231,12.911766,0.00121
2120.84401082,12.91294,12.91263,12.912184,0.00126
2120.86444257,12.91141,12.91244,12.91246,0.00118
2120.88487422,12.91037,12.91228,12.912517,0.00109
2120.90530577,12.91011,12.91278,12.912295,0.00098
2120.92573752,12.90892,12.91135,12.912592,0.00085
2120.94616917,12.9113,12.91238,12.912859,0.00086
2120.96660092,12.91124,12.91162,12.912206,0.00097
2120.98703247,12.91275,12.91285,12.912751,0.0011
2121.00746412,12.91086,12.91153,12.912724,0.00113
2121.04832743,12.91017,12.91328,12.913013,0.0008
2121.06875908,12.91083,12.91394,12.913371,0.00081
2121.08919083,12.91032,12.91326,12.913316,0.00082
2121.10962248,12.91028,12.91304,12.913507,0.00086
2121.13005403,12.91074,12.91316,12.912976,0.00092
2121.15048578,12.91147,12.91362,12.913033,0.00095
2121.17091743,12.91108,12.91273,12.912797,0.00095
2121.19134909,12.91197,12.91243,12.912707,0.00094
2121.21178074,12.91292,12.91302,12.913077,0.00097
2121.23221239,12.91338,12.91283,12.912799,0.001
2121.25264404,12.91435,12.91264,12.912848,0.001
2121.2730757,12.91614,12.91296,12.913087,0.00109
2121.29350735,12.91764,12.91317,12.912894,0.00112
2121.313939,12.91648,12.91132,12.912955,0.00114
2121.33437065,12.91928,12.91397,12.913539,0.00111
2121.35480241,12.91909,12.91368,12.913486,0.00113
2121.37523396,12.91943,12.91396,12.913298,0.00118
2121.39566561,12.91772,12.91326,12.913036,0.00117
2121.41609737,12.91732,12.91335,12.912655,0.00119
2121.43652892,12.91654,12.91357,12.912588,0.00118
2121.45696057,12.9155,12.9129,12.912721,0.00114
2121.47739233,12.91478,12.91299,12.912981,0.00118
2121.49782388,12.91378,12.9128,12.912386,0.00126
2121.51825553,12.91761,12.91323,12.912668,0.00114
2121.53868729,12.91529,12.9109,12.91284,0.00114
2121.55911884,12.91735,12.9129,12.91241,0.00112
2121.5795506,12.91801,12.91254,12.912139,0.00111
2121.59998225,12.91779,12.91207,12.912023,0.00116
2121.62041391,12.91811,12.91188,12.911903,0.00118
2121.64084556,12.91636,12.91267,12.912624,0.00116
2121.66127722,12.91679,12.91318,12.91233,0.00119
2121.68170887,12.91607,12.91379,12.912898,0.0013
2121.70214053,12.91499,12.9131,12.913075,0.00125
2121.72257218,12.9141,12.91328,12.913503,0.00125
2121.74300394,12.91286,12.91333,12.912971,0.0012
2121.76343559,12.91775,12.91272,12.912928,0.00108
2121.78386715,12.91774,12.91269,12.912607,0.00114
2121.8042989,12.91804,12.91306,12.912806,0.00112
2121.82473056,12.91635,12.91076,12.912619,0.00114
2121.84516212,12.91873,12.91254,12.912572,0.00116
2121.86559387,12.91863,12.91233,12.912545,0.00117
2121.88602553,12.91728,12.9125,12.912964,0.00116
2121.90645709,12.91632,12.91205,12.913146,0.00113
2121.92688884,12.91487,12.91188,12.913002,0.00114
2121.9473205,12.91428,12.91204,12.913399,0.00121
2121.96775216,12.91447,12.91255,12.912577,0.00127
2121.98818381,12.91295,12.91235,12.912734,0.00122
2122.00861537,12.91472,12.913,12.913043,0.00097
2122.02904713,12.91152,12.91175,12.912422,0.00092
2122.04947879,12.91338,12.91268,12.912192,0.00103
2122.06991034,12.91552,12.91266,12.912584,0.00107
2122.0903421,12.91707,12.9122,12.912501,0.00113
2122.11077376,12.91729,12.91206,12.913534,0.00108
2122.13120552,12.91566,12.90989,12.913288,0.00108
2122.15163708,12.91883,12.91262,12.912768,0.00112
2122.17206874,12.91848,12.91279,12.912738,0.00118
2122.19250049,12.91604,12.9115,12.912715,0.00112
2122.21293205,12.91594,12.91213,12.91243,0.00115
2122.23336371,12.91529,12.91274,12.912515,0.00129
2122.25379547,12.9137,12.91354,12.912556,0.00092
2122.27422713,12.91256,12.91275,12.912507,0.00096
2122.29465869,12.9148,12.9135,12.912985,0.00098
2122.31509045,12.91615,12.91348,12.912647,0.00107
2122.33552211,12.91816,12.91293,12.912904,0.0011
2122.35595377,12.91878,12.91354,12.912871,0.00114
2122.37638543,12.9181,12.91179,12.911813,0.00113
2122.39681709,12.91849,12.91211,12.911902,0.00117
2122.41724875,12.91689,12.91189,12.912071,0.00114
2122.43768041,12.91562,12.91081,12.911942,0.00111
2122.45811207,12.91427,12.91143,12.912097,0.00115
2122.47854383,12.91442,12.91233,12.911744,0.00127
2122.49897539,12.91738,12.91088,12.912269,0.00111
2122.51940715,12.91795,12.91135,12.911902,0.00114
2122.53983881,12.91672,12.91193,12.912608,0.00114
2122.56027038,12.91522,12.91209,12.913022,0.00114
2122.58070214,12.91535,12.91278,12.912731,0.00123
2122.6011338,12.91416,12.91257,12.912189,0.00129
2122.62156536,12.91283,12.9133,12.912478,0.00119
2122.64199712,12.91114,12.91253,12.912614,0.0011
2122.66242868,12.91081,12.91344,12.912816,0.00095
2122.68286045,12.90948,12.91318,12.913238,0.00089
2122.70329211,12.9115,12.91339,12.912727,0.00088
2122.72372367,12.91149,12.91298,12.911955,0.00095
2122.74415543,12.917,12.91184,12.912917,0.001
2122.7645871,12.91764,12.91258,12.912157,0.00111
2122.78501866,12.91885,12.91367,12.912614,0.00116
2122.80545042,12.91895,12.91261,12.912136,0.00115
2122.82588209,12.91845,12.9126,12.912452,0.00119
2122.84631375,12.91697,12.91281,12.912777,0.00119
2122.86674541,12.91524,12.91264,12.912841,0.00121
2122.88717708,12.91531,12.91306,12.91256,0.0013
2122.90760884,12.91323,12.91298,12.913051,0.00123
2122.9280405,12.91152,12.91265,12.912834,0.00111
2122.94847207,12.91075,12.91308,12.913071,0.001
2122.96890383,12.9102,12.9137,12.912862,0.00086
2123.00976706,12.91484,12.91202,12.911725,0.00107
2123.03019883,12.91532,12.91265,12.912122,0.00101
2123.05063049,12.91551,12.9119,12.912274,0.00096
2123.07106226,12.91475,12.9095,12.912224,0.00105
2123.09149382,12.91778,12.91264,12.912843,0.00114
2123.11192549,12.91595,12.91023,12.912298,0.00115
2123.13235725,12.91808,12.91249,12.912143,0.00116
2123.15278882,12.91722,12.911,12.912501,0.00114
2123.17322048,12.91801,12.91195,12.912882,0.00116
2123.19365225,12.91709,12.91252,12.912849,0.00117
2123.21408382,12.91783,12.91325,12.913347,0.00117
2123.23451548,12.92006,12.91351,12.912933,0.00117
2123.25494725,12.92083,12.91468,12.913613,0.00119
2123.27537882,12.91937,12.91289,12.913533,0.00116
2123.29581058,12.92002,12.91354,12.913414,0.00119
2123.31624215,12.91968,12.91334,12.91371,0.00114
2123.33667382,12.91864,12.91384,12.913932,0.00115
2123.35710558,12.91738,12.91383,12.913614,0.00121
2123.37753715,12.91678,12.91433,12.913469,0.00131
2123.39796882,12.91506,12.91322,12.913179,0.00129
2123.41840059,12.91432,12.91341,12.913399,0.00129
2123.43883215,12.91366,12.91412,12.913026,0.00125
2123.45926392,12.9133,12.91383,12.91341,0.00119
2123.47969559,12.91884,12.91364,12.912881,0.00112
2123.50012726,12.91825,12.91334,12.91257,0.00114
2123.52055893,12.91975,12.91462,12.912942,0.00119
2123.5409906,12.91836,12.9124,12.91268,0.00117
2123.56142226,12.91967,12.91347,12.91261,0.00115
2123.58185393,12.91993,12.91348,12.912775,0.00118
2123.6022856,12.91867,12.91227,12.912693,0.00117
2123.62271737,12.91813,12.91399,12.91355,0.00119
2123.64314904,12.91699,12.91366,12.913371,0.00121
2123.66358061,12.91656,12.91377,12.913134,0.00125
2123.68401238,12.91562,12.91369,12.913197,0.0013
2123.70444405,12.91489,12.91337,12.913326,0.00126
2123.72487562,12.91848,12.91232,12.913538,0.00111
2123.74530739,12.9193,12.91315,12.912862,0.00118
2123.76573906,12.91988,12.91321,12.912855,0.00118
2123.78617063,12.9188,12.9134,12.913108,0.0012
2123.8066024,12.91818,12.91282,12.912638,0.00118
2123.82703407,12.9155,12.912,12.912243,0.00116
2123.84746585,12.91542,12.91195,12.912124,0.00118
2123.86789742,12.91407,12.91204,12.911678,0.0013
2123.88832909,12.91251,12.91154,12.912075,0.00126
2123.90876076,12.91201,12.91195,12.911803,0.00126
2123.92919243,12.91054,12.91165,12.912442,0.00113
2123.9496241,12.9103,12.91222,12.912823,0.00103
2123.97005578,12.91713,12.91118,12.9132,0.00113
2123.99048745,12.91931,12.91411,12.913196,0.0012
2124.01091922,12.91835,12.91229,12.912437,0.00113
2124.03135079,12.91974,12.91347,12.912646,0.00116
2124.05178247,12.91886,12.91279,12.9131,0.00117
2124.07221424,12.91787,12.91334,12.913438,0.00118
2124.09264581,12.91833,12.91349,12.913135,0.0012
2124.11307748,12.91629,12.91324,12.912898,0.00125
2124.13350926,12.91496,12.91233,12.913033,0.00119
2124.15394093,12.91449,12.91259,12.912157,0.00129
2124.17437251,12.91273,12.91262,12.912117,0.00124
2124.19480428,12.9108,12.91182,12.912337,0.00112
2124.21523595,12.91805,12.91269,12.912278,0.00113
2124.23566763,12.91784,12.91252,12.912227,0.00115
2124.2560993,12.91792,12.91208,12.912022,0.00115
2124.27653098,12.91807,12.91122,12.911638,0.00118
2124.29696275,12.91748,12.91196,12.912421,0.00117
2124.31739433,12.91645,12.91224,12.912438,0.00118
2124.337826,12.91598,12.91248,12.912962,0.0012
2124.35825778,12.91595,12.91299,12.913064,0.00125
2124.37868935,12.91517,12.91276,12.913416,0.00121
2124.39912113,12.91462,12.91329,12.913401,0.00124
2124.4195528,12.91399,12.91372,12.91295,0.00125
2124.43998438,12.91238,12.91316,12.913197,0.00113
2124.46041616,12.91681,12.91125,12.912721,0.00125
2124.48084783,12.91908,12.91357,12.912492,0.00116
2124.50127941,12.91871,12.91284,12.912042,0.00121
2124.52171118,12.91899,12.91227,12.911235,0.00119
2124.54214286,12.91974,12.91298,12.912035,0.00117
2124.56257454,12.91717,12.91238,12.912327,0.00118
2124.58300622,12.91744,12.91263,12.912366,0.00118
2124.60343789,12.91534,12.91207,12.91218,0.00122
2124.62386957,12.91583,12.91301,12.912179,0.00128
2124.64430125,12.91402,12.91266,12.913067,0.00125
2124.66473293,12.91178,12.91238,12.912963,0.00114
2124.6851646,12.91132,12.91261,12.912772,0.00107
2124.70559628,12.91678,12.9114,12.91258,0.00103
2124.72602796,12.91562,12.91263,12.912757,0.00109
2124.74645964,12.9164,12.91233,12.913094,0.0011
2124.76689132,12.918,12.91227,12.912532,0.00116
2124.7873231,12.91828,12.91257,12.913168,0.00111
2124.80775478,12.91944,12.91282,12.912328,0.0012
2124.82818635,12.91796,12.91087,12.911836,0.00118
2124.84861813,12.91747,12.91183,12.912307,0.0012
2124.86904981,12.91699,12.91156,12.912153,0.00117
2124.88948139,12.91468,12.91119,12.912047,0.00125
2124.90991317,12.91417,12.91144,12.912429,0.0013
2124.93034485,12.91336,12.91167,12.912696,0.00127
2124.97120821,12.91789,12.91206,12.912571,0.00115
2124.99163989,12.91722,12.91139,12.911832,0.00115
2125.01207168,12.91757,12.91176,12.912415,0.00115
2125.03250326,12.91764,12.91191,12.912205,0.00111
2125.05293494,12.91867,12.91239,12.912448,0.00116
2125.07336672,12.9189,12.91252,12.912628,0.00115
2125.0937983,12.91899,12.9116,12.912167,0.00119
2125.11422998,12.91876,12.91138,12.912674,0.00118
2125.13466176,12.91678,12.91109,12.912158,0.00154
2125.15509335,12.91982,12.91404,12.913436,0.00122
2125.17552513,12.919,12.91384,12.913547,0.00122
2125.19595681,12.91702,12.91291,12.913024,0.00119
2125.21638839,12.91804,12.91352,12.913176,0.00123
2125.23682018,12.91765,12.91389,12.913219,0.00126
2125.25725186,12.91737,12.91404,12.912815,0.00134
2125.27768354,12.91571,12.91307,12.912223,0.00131
2125.29811522,12.91491,12.91228,12.91205,0.00129
2125.31854691,12.91373,12.91261,12.912358,0.00123
2125.33897859,12.91372,12.9129,12.912485,0.00122
2125.35941028,12.91223,12.91255,12.912694,0.00113
2125.37984196,12.91145,12.91234,12.912384,0.00107
2125.40027364,12.91141,12.91264,12.912549,0.00106
2125.42070533,12.90991,12.91268,12.912736,0.00093
2125.44113701,12.91629,12.91011,12.911882,0.00113
2125.4615687,12.9169,12.91079,12.91298,0.00111
2125.48200038,12.92023,12.91329,12.912355,0.0012
2125.50243217,12.92113,12.91391,12.912965,0.0012
2125.52286385,12.92031,12.91304,12.912882,0.0012
2125.54329544,12.92132,12.9139,12.91312,0.00123
2125.56372722,12.92012,12.91424,12.913566,0.0012
2125.58415891,12.91757,12.91288,12.913079,0.00118
2125.6045905,12.91762,12.91297,12.912752,0.00123
2125.62502228,12.91647,12.91296,12.912424,0.00133
2125.64545397,12.91589,12.91275,12.912225,0.00131
2125.66588555,12.91388,12.91197,12.91211,0.00128
2125.68631734,12.91876,12.91255,12.912469,0.0011
2125.70674903,12.91746,12.9123,12.912704,0.00112
2125.72718082,12.91888,12.91265,12.912622,0.00118
2125.7476124,12.9198,12.91358,12.913243,0.00119
2125.76804409,12.92027,12.91344,12.912963,0.0012
2125.78847588,12.92132,12.91428,12.913514,0.00126
2125.80890747,12.92172,12.91428,12.9142,0.00121
2125.82933915,12.91998,12.91315,12.913595,0.00117
2125.84977094,12.92013,12.91401,12.914038,0.00119
2125.87020253,12.91908,12.91398,12.913715,0.00123
2125.89063432,12.91818,12.91383,12.914133,0.00121
2125.91106601,12.91768,12.9137,12.913412,0.00126
2125.9314976,12.92165,12.91478,12.913661,0.0012
2125.95192939,12.92102,12.91392,12.913641,0.00121
2125.97236098,12.92062,12.91317,12.913135,0.00122
2125.99279276,12.92125,12.91416,12.91316,0.00124
2126.01322445,12.91768,12.91285,12.913584,0.00119
2126.03365614,12.91889,12.91363,12.913009,0.00121
2126.05408773,12.91752,12.91338,12.913079,0.00125
2126.07451952,12.91701,12.9131,12.913143,0.00126
2126.09495122,12.91609,12.91301,12.912944,0.00131
2126.11538291,12.91536,12.91297,12.912713,0.0013
2126.1358146,12.9141,12.91265,12.912328,0.00127
2126.15624629,12.91408,12.9131,12.91238,0.00124
2126.17667808,12.92071,12.91348,12.912987,0.00121
2126.19710967,12.91887,12.91259,12.912902,0.00119
2126.21754136,12.91726,12.91235,12.9125,0.00122
2126.23797315,12.91667,12.9121,12.912413,0.0012
2126.25840475,12.91634,12.91277,12.912437,0.00133
2126.27883654,12.91528,12.91226,12.911726,0.00131
2126.29926823,12.91343,12.9122,12.912154,0.00126
2126.31969982,12.91224,12.91218,12.912624,0.00116
2126.34013162,12.91243,12.91332,12.912434,0.00107
2126.36056331,12.91044,12.91202,12.911855,0.001
2126.3809949,12.90908,12.91164,12.912181,0.0009
2126.40142669,12.91032,12.91131,12.912046,0.0009
2126.42185839,12.91706,12.91171,12.911521,0.00122
2126.44228998,12.91595,12.91064,12.911634,0.00119
2126.46272178,12.91546,12.91078,12.911355,0.00119
2126.48315347,12.91428,12.91076,12.911944,0.00123
2126.50358526,12.91436,12.91177,12.912396,0.00129
2126.52401686,12.91328,12.91191,12.912319,0.00124
2126.54444855,12.91217,12.91225,12.912837,0.00111
2126.56488035,12.912,12.91273,12.913064,0.00107
2126.58531204,12.912,12.91337,12.913111,0.001
2126.60574364,12.91034,12.91283,12.91334,0.00089
2126.62617533,12.91207,12.91351,12.913423,0.00082
2126.64660713,12.91332,12.91387,12.913108,0.00092
2126.66703883,12.92027,12.91278,12.912272,0.00116
2126.68747052,12.92125,12.91406,12.913043,0.00121
2126.70790212,12.91987,12.91235,12.912354,0.00121
2126.72833391,12.91837,12.91255,12.912609,0.0012
2126.74876561,12.91762,12.91244,12.912666,0.0012
2126.76919721,12.9167,12.91205,12.912482,0.0012
2126.789629,12.91588,12.91204,12.912857,0.00128
2126.8100607,12.91533,12.91247,12.912157,0.00132
2126.8304925,12.91344,12.91206,12.912165,0.00127
2126.8509241,12.91303,12.91254,12.912547,0.00123
2126.87135579,12.9111,12.91177,12.912475,0.00108
2126.89178759,12.91112,12.91258,12.912589,0.00101
2126.93265089,12.91986,12.91278,12.912777,0.0012
2126.95308269,12.91791,12.91233,12.91285,0.00122
2126.97351429,12.91744,12.9123,12.912802,0.00123
2126.99394599,12.91802,12.91269,12.91233,0.00127
2127.01437779,12.91717,12.91315,12.912045,0.00136
2127.03480938,12.91707,12.9131,12.91239,0.00132
2127.05524118,12.91528,12.91167,12.912285,0.00124
2127.07567288,12.91553,12.9124,12.912617,0.00129
2127.09610448,12.91452,12.91222,12.91257,0.00128
2127.11653628,12.91425,12.91251,12.91316,0.00121
2127.13696798,12.91295,12.91259,12.913202,0.00116
2127.15739969,12.92069,12.91312,12.912675,0.00117
2127.17783139,12.91999,12.91273,12.912508,0.0012
2127.19826309,12.92082,12.91345,12.913431,0.00121
2127.21869489,12.92028,12.91245,12.912468,0.00124
2127.23912649,12.91998,12.9125,12.912677,0.00119
2127.25955819,12.9184,12.91272,12.913081,0.00121
2127.27998989,12.91792,12.91263,12.913091,0.00122
2127.3004216,12.91796,12.913,12.912901,0.00122
2127.3208533,12.91647,12.9118,12.912941,0.00115
2127.3412851,12.91701,12.91337,12.912268,0.00134
2127.3617167,12.91557,12.91229,12.912231,0.00132
2127.38214841,12.91494,12.91208,12.912423,0.00131
2127.40258021,12.91968,12.91268,12.912487,0.00115
2127.42301181,12.92017,12.91257,12.912215,0.0012
2127.44344361,12.91919,12.91316,12.912758,0.00118
2127.46387532,12.91778,12.91273,12.912697,0.00123
2127.48430692,12.91747,12.91292,12.913379,0.00119
2127.50473873,12.91728,12.91364,12.913307,0.00134
2127.52517043,12.91739,12.91414,12.913126,0.00135
2127.54560204,12.91589,12.91314,12.913049,0.00132
2127.56603384,12.91459,12.91292,12.913086,0.00126
2127.58646554,12.9143,12.91374,12.913091,0.00124
2127.60689735,12.91305,12.91322,12.91345,0.00113
2127.62732896,12.9125,12.91331,12.913044,0.00106
2127.64776066,12.92047,12.91415,12.913065,0.00114
2127.66819247,12.9177,12.91294,12.912574,0.00113
2127.68862407,12.9184,12.91272,12.912418,0.00114
2127.70905578,12.91961,12.91326,12.912903,0.00118
2127.72948758,12.92041,12.91403,12.913309,0.00121
2127.74991919,12.921,12.914,12.912819,0.00123
2127.770351,12.92086,12.91373,12.913003,0.0012
2127.7907827,12.92068,12.91363,12.91262,0.00125
2127.81121441,12.91874,12.91268,12.912431,0.0012
2127.83164612,12.9186,12.91304,12.91258,0.00122
2127.85207783,12.91615,12.91206,12.912618,0.0012
2127.87250953,12.91697,12.91271,12.912494,0.00124
2127.89294124,12.92097,12.91398,12.912511,0.00126
2127.91337295,12.91943,12.91246,12.91242,0.00125
2127.93380466,12.91782,12.91198,12.912291,0.00114
2127.95423637,12.91803,12.91254,12.912214,0.0012
2127.97466808,12.91633,12.9121,12.912346,0.00125
2127.99509989,12.91636,12.91284,12.912517,0.00134
2128.0155315,12.91469,12.91225,12.912495,0.0013
2128.0359632,12.91401,12.91278,12.912349,0.00128
2128.05639501,12.91278,12.91253,12.912696,0.00123
2128.07682662,12.91156,12.9121,12.912605,0.00108
2128.09725833,12.91117,12.91243,12.91207,0.00103
2128.11769014,12.91053,12.91254,12.912941,0.00098
2128.13812176,12.91747,12.91284,12.912313,0.00121
2128.15855357,12.91765,12.91251,12.91236,0.00121
2128.17898528,12.91529,12.91142,12.912756,0.00117
2128.19941689,12.91586,12.91241,12.912779,0.00132
2128.2198487,12.91462,12.9123,12.912981,0.00129
2128.24028041,12.91402,12.91292,12.912266,0.00128
2128.26071202,12.91264,12.91266,12.91257,0.00115
2128.28114383,12.91167,12.91194,12.912499,0.00109
2128.30157555,12.91153,12.91242,12.911974,0.00105
2128.32200716,12.9101,12.91221,12.912277,0.00093
2128.34243897,12.9104,12.91258,12.912173,0.00091
2128.36287068,12.91224,12.91307,12.912854,0.00089
2128.3833025,12.91442,12.91101,12.912561,0.00091
2128.40373411,12.91275,12.91239,12.91241,0.00097
2128.42416582,12.91449,12.91307,12.912818,0.001
2128.44459764,12.9154,12.9133,12.913076,0.00104
2128.46502935,12.9177,12.91361,12.91318,0.00111
2128.48546097,12.91797,12.91288,12.912927,0.00112
2128.50589278,12.91942,12.91289,12.912654,0.00117
2128.5263245,12.92019,12.91376,12.912886,0.0012
2128.54675621,12.92006,12.91268,12.912099,0.00121
2128.56718793,12.91981,12.91233,12.91219,0.0012
2128.58761964,12.91916,12.91155,12.911739,0.00119
2128.60805136,12.91839,12.91222,12.912536,0.00121
2128.62848307,12.91672,12.91162,12.911875,0.00122
2128.64891479,12.91651,12.91199,12.911822,0.00124
2128.6693465,12.91692,12.91304,12.912616,0.00135
2128.68977822,12.91521,12.91244,12.91264,0.00132
2128.71021004,12.91361,12.91242,12.912449,0.00126
2128.73064165,12.91238,12.91206,12.912736,0.00116
2128.75107337,12.91168,12.91208,12.912391,0.00108
2128.77150519,12.91132,12.91244,12.912069,0.00103
2128.7919368,12.91078,12.91254,12.912593,0.00088
2128.81236852,12.9111,12.91223,12.912736,0.00088
2128.83280034,12.91192,12.91215,12.912056,0.00094
2128.85323196,12.91247,12.9118,12.91212,0.00103
2128.8940955,12.92252,12.91472,12.913223,0.00128
2128.91452711,12.9212,12.91335,12.912829,0.00126
2128.93495893,12.91818,12.91249,12.912759,0.00121
2128.95539065,12.91879,12.91285,12.912818,0.00123
2128.97582237,12.91779,12.91279,12.912773,0.00118
2128.99625409,12.91759,12.91243,12.91256,0.00116
2129.01668581,12.91703,12.91315,12.91283,0.00131
2129.03711753,12.91524,12.91253,12.912964,0.0013
2129.05754925,12.91464,12.91272,12.913133,0.0013
2129.07798097,12.91266,12.91215,12.912927,0.00116
2129.09841279,12.9125,12.91244,12.912934,0.00112
2129.11884441,12.92014,12.91219,12.912385,0.00113
2129.13927613,12.91925,12.91187,12.91275,0.00123
2129.15970796,12.9213,12.91365,12.912952,0.00122
2129.18013968,12.92105,12.9131,12.912879,0.00125
2129.2005713,12.92086,12.91364,12.913308,0.00122
2129.22100312,12.92008,12.91382,12.913081,0.00125
2129.24143484,12.91762,12.91256,12.912469,0.0012
2129.26186657,12.91721,12.91232,12.912791,0.00119
2129.28229829,12.91831,12.91372,12.913034,0.00131
2129.30273001,12.91667,12.91312,12.912529,0.00134
2129.32316174,12.91565,12.91288,12.913179,0.00129
2129.34359346,12.91426,12.91321,12.913148,0.0012
2129.36402508,12.92044,12.91349,12.912735,0.00125
2129.38445691,12.91886,12.9127,12.912484,0.00123
2129.40488863,12.91934,12.91361,12.912152,0.00129
2129.42532026,12.91732,12.91234,12.912493,0.00126
2129.44575208,12.91824,12.91319,12.912795,0.00122
2129.4661838,12.91657,12.913,12.91269,0.00136
2129.48661563,12.91557,12.91276,12.913347,0.0013
2129.50704725,12.91394,12.91287,12.913034,0.00119
2129.52747898,12.9135,12.91308,12.91343,0.00114
2129.54791081,12.9133,12.91357,12.913501,0.00108
2129.56834243,12.91285,12.9136,12.913269,0.00103
2129.58877416,12.91155,12.91309,12.9136,0.00094
2129.60920598,12.92035,12.91327,12.913215,0.00112
2129.62963761,12.91854,12.91305,12.912928,0.00117
2129.65006944,12.91985,12.91267,12.912195,0.00123
2129.67050116,12.9206,12.91349,12.912572,0.00125
2129.69093289,12.91861,12.91097,12.912328,0.00124
2129.71136462,12.91974,12.91148,12.911613,0.00122
2129.73179635,12.92099,12.91243,12.911393,0.00125
2129.75222808,12.91904,12.91175,12.912657,0.00122
2129.7726598,12.91832,12.91197,12.91216,0.00127
2129.79309153,12.91743,12.91169,12.911611,0.00125
2129.81352326,12.91681,12.91157,12.91164,0.00123
2129.83395509,12.91693,12.91235,12.911985,0.00133
2129.85438672,12.92045,12.91321,12.912627,0.00121
2129.87481855,12.91963,12.91234,12.912258,0.00119
2129.89525028,12.92138,12.91365,12.912739,0.00125
2129.91568191,12.92112,12.91265,12.912508,0.00124
2129.93611374,12.92186,12.91308,12.912969,0.00125
2129.95654547,12.92148,12.91377,12.912774,0.00123
2129.9769771,12.91926,12.91313,12.913351,0.00123
2129.99740893,12.91875,12.91311,12.912828,0.00125
2130.01784056,12.91867,12.91401,12.912814,0.00138
2130.03827239,12.91694,12.91313,12.913056,0.00133
2130.05870412,12.91556,12.91265,12.913037,0.00127
2130.07913575,12.91438,12.91293,12.91306,0.00118
2130.09956759,12.92141,12.9135,12.91334,0.00121
2130.11999932,12.92024,12.91326,12.912771,0.00121
2130.14043095,12.91742,12.91162,12.912131,0.00122
2130.16086278,12.91715,12.91181,12.911787,0.00126
2130.18129452,12.91603,12.9116,12.912388,0.00128
2130.20172635,12.91595,12.91236,12.912464,0.00129
2130.22215798,12.9142,12.91288,12.912459,0.00127
2130.24258972,12.91253,12.91247,12.91246,0.00115
2130.26302155,12.91254,12.91363,12.913296,0.00111
2130.28345319,12.91212,12.91384,12.913684,0.00102
2130.30388492,12.91187,12.91364,12.91317,0.00092
2130.32431675,12.91286,12.91304,12.91298,0.00092
2130.34474849,12.92135,12.91256,12.912563,0.0012
2130.36518012,12.92039,12.91115,12.912219,0.00127
2130.38561196,12.91995,12.91164,12.912521,0.00122
2130.40604369,12.91775,12.91148,12.912399,0.00123
2130.42647543,12.91715,12.9113,12.911849,0.00125
2130.44690717,12.91762,12.91285,12.912384,0.00136
2130.4673389,12.91556,12.91215,12.912574,0.00132
2130.48777074,12.91483,12.91255,12.913195,0.00126
2130.50820238,12.91319,12.91265,12.91275,0.00117
2130.52863411,12.91286,12.91338,12.913503,0.00112
